"unaligned","aligned_unmapped","mapped_to_exon","mapped_to_intron","ambiguous_mapping","mapped_to_ERCC","mapped_to_MT","number_of_genes","total_count_per_cell","non_mt_percent","non_ribo_percent","outliers","is_cell_control","total_features_by_counts","log10_total_features_by_counts","total_counts","log10_total_counts","pct_counts_in_top_50_features","pct_counts_in_top_100_features","pct_counts_in_top_200_features","pct_counts_in_top_500_features","total_features","log10_total_features","pct_counts_top_50_features","pct_counts_top_100_features","pct_counts_top_200_features","pct_counts_top_500_features","cell_line","cell_line_demuxlet","demuxlet_cls"
"Lib90_03193",3485,453,19117,2613,794,0,1647,3415,16001,0.78420098694819,0.768451491499599,"FALSE",FALSE,3415,3.53351786201697,16001,4.20417426607352,34.191613024186,46.7783263546028,59.1150553090432,72.5392162989813,3415,3.53351786201697,34.191613024186,46.7783263546028,59.1150553090432,72.5392162989813,"A549","A549","SNG"
"Lib90_03194",3488,483,19066,2467,785,0,1485,3445,15379,0.802002730475322,0.796995385268623,"FALSE",FALSE,3445,3.53731527311201,15379,4.18695633546541,31.3999609857598,42.9676832043696,55.4847519344561,70.1215943819494,3445,3.53731527311201,31.3999609857598,42.9676832043696,55.4847519344561,70.1215943819494,"A549","A549","SNG"
"Lib90_03195",3339,492,17302,2675,688,0,1263,3323,14490,0.811042097438894,0.740303146788719,"FALSE",FALSE,3323,3.52166101511207,14490,4.16109835645092,31.608005521049,45.8523119392685,59.0200138026225,72.463768115942,3323,3.52166101511207,31.608005521049,45.8523119392685,59.0200138026225,72.463768115942,"HCC827","HCC827","SNG"
"Lib90_03196",2717,403,19126,1889,865,0,593,3674,15611,0.823585932468397,0.798282750443437,"FALSE",FALSE,3674,3.56525734342021,15611,4.19345854260921,27.1539299212094,37.8643264364871,49.8622765998335,65.8445967586958,3674,3.56525734342021,27.1539299212094,37.8643264364871,49.8622765998335,65.8445967586958,"A549","A549","SNG"
"Lib90_03197",4309,586,18389,3109,851,0,1408,3715,14898,0.791448516048162,0.800509598261781,"FALSE",FALSE,3715,3.5700757053216,14898,4.17315712015347,27.6144448919318,38.6561954624782,51.0202711773392,66.2505034232783,3715,3.5700757053216,27.6144448919318,38.6561954624782,51.0202711773392,66.2505034232783,"H1975","H1975","SNG"
"Lib90_03198",3571,463,19590,2246,795,0,1727,3317,15832,0.785813541696682,0.782781213503529,"FALSE",FALSE,3317,3.52087638168834,15832,4.19956321176724,29.7372410308236,43.5384032339565,57.9143506821627,72.6629610914603,3317,3.52087638168834,29.7372410308236,43.5384032339565,57.9143506821627,72.6629610914603,"HCC827","HCC827","SNG"
"Lib90_03199",4035,1268,15615,3902,673,0,1440,3528,12549,0.800621562833197,0.820781878411126,"FALSE",FALSE,3528,3.54765165835997,12549,4.09864372581706,29.2692644832258,38.775998087497,50.0517969559328,64.3158817435652,3528,3.54765165835997,29.2692644832258,38.775998087497,50.0517969559328,64.3158817435652,"H838","H838","SNG"
"Lib90_03200",3944,475,19278,2192,852,0,1670,3757,15726,0.788375937435854,0.810504380958679,"FALSE",FALSE,3757,3.57495677576451,15726,4.19664588678709,29.4226122345161,39.6604349484929,51.5833651278138,66.6730255627623,3757,3.57495677576451,29.4226122345161,39.6604349484929,51.5833651278138,66.6730255627623,"A549","A549","SNG"
"Lib90_03201",3570,496,18781,2770,749,0,1278,3684,15292,0.795187025375891,0.837169214511369,"FALSE",FALSE,3684,3.56643749219507,15292,4.18449268852842,29.4336908187287,39.5827883860842,51.5040544075334,66.3745749411457,3684,3.56643749219507,29.4336908187287,39.5827883860842,51.5040544075334,66.3745749411457,"A549","A549","SNG"
"Lib90_03202",3595,456,18633,2192,816,0,1464,3502,15147,0.795867167890759,0.816200689112901,"FALSE",FALSE,3502,3.54444013731769,15147,4.18035529644879,31.56400607381,42.7873506304879,54.4068132303426,69.0301709909553,3502,3.54444013731769,31.56400607381,42.7873506304879,54.4068132303426,69.0301709909553,"A549","A549","SNG"
"Lib90_03203",3815,585,18594,2187,810,0,1404,3674,16346,0.794812185981395,0.774929172317893,"FALSE",FALSE,3674,3.56525734342021,16346,4.21343806262377,29.0346262082467,41.0559158203842,53.9826257188303,68.9648843753824,3674,3.56525734342021,29.0346262082467,41.0559158203842,53.9826257188303,68.9648843753824,"H838","H838","SNG"
"Lib90_03204",3401,768,16064,3178,727,0,1396,3545,13397,0.80406060998428,0.796371727721335,"FALSE",FALSE,3545,3.5497387312649,13397,4.12703997345508,29.8798238411585,41.1733970291856,52.6013286556692,66.7313577666642,3545,3.5497387312649,29.8798238411585,41.1733970291856,52.6013286556692,66.7313577666642,"H838","H838","SNG"
"Lib90_03205",3784,800,18340,3298,729,0,1664,3505,15688,0.811894441093897,0.75044572256137,"FALSE",FALSE,3505,3.54481191175778,15688,4.19559526300553,33.8539010708822,48.3490566037736,61.2761346251912,73.0494645588985,3505,3.54481191175778,33.8539010708822,48.3490566037736,61.2761346251912,73.0494645588985,"HCC827","HCC827","SNG"
"Lib90_03206",4157,376,21002,1792,851,0,998,3267,17221,0.813193193883518,0.745891210794257,"FALSE",FALSE,3267,3.51428204786038,17221,4.23608358489505,33.0352476627374,47.4827245804541,60.9430346669764,74.8156320771151,3267,3.51428204786038,33.0352476627374,47.4827245804541,60.9430346669764,74.8156320771151,"H2228","H2228","SNG"
"Lib90_03207",3511,677,16541,4199,536,0,1276,3516,13524,0.802129546878047,0.784086968288252,"FALSE",FALSE,3516,3.54617236831694,13524,4.13113727377861,34.6421177166519,46.4729370008873,57.690032534753,69.5800059154096,3516,3.54617236831694,34.6421177166519,46.4729370008873,57.690032534753,69.5800059154096,"H2228","H2228","SNG"
"Lib90_03208",3741,627,16962,3533,636,0,1128,3789,13820,0.812228653536738,0.817437903445801,"FALSE",FALSE,3789,3.57863920996807,13820,4.14053946697234,29.7105643994211,40.383502170767,51.8740955137482,65.2749638205499,3789,3.57863920996807,29.7105643994211,40.383502170767,51.8740955137482,65.2749638205499,"H2228","H2228","SNG"
"Lib90_03209",3310,452,18406,2325,850,0,1359,3336,15241,0.806377533753443,0.765434836667649,"FALSE",FALSE,3336,3.52335620665479,15241,4.18304195729064,31.7302014303523,45.5941211206614,58.2770159438357,72.364018109048,3336,3.52335620665479,31.7302014303523,45.5941211206614,58.2770159438357,72.364018109048,"A549","A549","SNG"
"Lib90_03210",3877,843,15562,4084,687,0,740,3436,12880,0.83944099313708,0.791226093768561,"FALSE",FALSE,3436,3.53617953213723,12880,4.10994958023059,25.6909937888199,36.3742236024845,48.7189440993789,64.417701863354,3436,3.53617953213723,25.6909937888199,36.3742236024845,48.7189440993789,64.417701863354,"H838","H838","SNG"
"Lib90_03211",3455,465,19028,1883,983,0,797,3712,15729,0.801958165934288,0.799414584897587,"FALSE",FALSE,3712,3.56972494922616,15729,4.19672872262329,24.5406573844491,36.1116409180495,48.7507152393668,65.490495263526,3712,3.56972494922616,24.5406573844491,36.1116409180495,48.7507152393668,65.490495263526,"H1975","H1975","SNG"
"Lib90_03212",3474,598,19318,2370,826,0,1487,3398,15663,0.786375534197551,0.819829649601194,"FALSE",FALSE,3398,3.53135116458306,15663,4.19490267445906,33.4035625359127,44.3337802464407,56.0939794419971,70.9825703888144,3398,3.53135116458306,33.4035625359127,44.3337802464407,56.0939794419971,70.9825703888144,"A549","A549","SNG"
"Lib90_03213",3797,394,17518,2745,859,0,1604,3297,14319,0.793910188704581,0.781129421656944,"FALSE",FALSE,3297,3.5182506513085,14319,4.15594301797184,32.8514561072701,45.5688246385921,58.0208115091836,71.8136741392555,3297,3.5182506513085,32.8514561072701,45.5688246385921,58.0208115091836,71.8136741392555,"A549","A549","SNG"
"Lib90_03214",3420,452,18141,2153,774,0,1243,3322,14768,0.794691223730572,0.805660342862715,"FALSE",FALSE,3322,3.52153034127871,14768,4.16935109049242,30.0650054171181,41.9217226435536,54.9024918743229,70.6866197183099,3322,3.52153034127871,30.0650054171181,41.9217226435536,54.9024918743229,70.6866197183099,"A549","A549","SNG"
"Lib90_03215",3421,512,19792,2403,929,0,1076,3790,16275,0.812350229915607,0.811120853381964,"FALSE",FALSE,3790,3.57875378442643,16275,4.21154768118125,24.8233486943164,36.952380952381,50.1689708141321,65.8740399385561,3790,3.57875378442643,24.8233486943164,36.952380952381,50.1689708141321,65.8740399385561,"H1975","H1975","SNG"
"Lib90_03216",3611,536,17029,3137,731,0,818,3498,13770,0.820479302236399,0.809440225533605,"FALSE",FALSE,3498,3.54394394248291,13770,4.13896547828983,31.0893246187364,41.5323166303559,52.6143790849673,67.1241830065359,3498,3.54394394248291,31.0893246187364,41.5323166303559,52.6143790849673,67.1241830065359,"A549","A549","SNG"
"Lib90_03217",3722,502,18668,2341,780,0,746,3723,15363,0.818915575851777,0.789428634102302,"FALSE",FALSE,3723,3.57100967230931,15363,4.18650429849314,25.1773742107661,37.0891101998308,50.8884983401679,66.4323374340949,3723,3.57100967230931,25.1773742107661,37.0891101998308,50.8884983401679,66.4323374340949,"HCC827","HCC827","SNG"
"Lib90_03218",3900,885,16918,3825,741,0,1187,3388,13652,0.807354233220514,0.808891877459803,"FALSE",FALSE,3388,3.53007156883738,13652,4.13522809022606,31.2261939642543,42.1037210665104,53.962789334896,68.3929094638148,3388,3.53007156883738,31.2261939642543,42.1037210665104,53.962789334896,68.3929094638148,"H838","H838","SNG"
"Lib90_03219",3468,656,15974,3763,567,0,615,3393,13241,0.83113057863369,0.764443195798508,"FALSE",FALSE,3393,3.53071183798166,13241,4.1219535835453,29.8995544143192,42.6402839664678,54.7541726455706,68.6428517483574,3393,3.53071183798166,29.8995544143192,42.6402839664678,54.7541726455706,68.6428517483574,"H2228","H2228","SNG"
"Lib90_03220",3922,1089,16154,4653,692,0,1228,3886,13088,0.804630194984237,0.84619434123293,"FALSE",FALSE,3886,3.58961454063127,13088,4.11690646770648,25.3820293398533,34.375,45.0336185819071,60.4064792176039,3886,3.58961454063127,25.3820293398533,34.375,45.0336185819071,60.4064792176039,"H838","H838","SNG"
"Lib90_03221",4053,1030,16968,4410,719,0,1732,3926,14345,0.812129661336961,0.774624764987964,"FALSE",FALSE,3926,3.59406090127042,14345,4.15673082649942,29.1321017776229,40.7668177065179,51.2931334959916,64.1059602649007,3926,3.59406090127042,29.1321017776229,40.7668177065179,51.2931334959916,64.1059602649007,"H838","H838","SNG"
"Lib90_03222",3475,378,18175,2681,797,0,1337,3274,14901,0.793906448698808,0.790550439198417,"FALSE",FALSE,3274,3.5152113043278,14901,4.17324455906157,31.0046305617073,43.8024293671566,57.0028857123683,71.8273941346218,3274,3.5152113043278,31.0046305617073,43.8024293671566,57.0028857123683,71.8273941346218,"A549","A549","SNG"
"Lib90_03223",3284,485,17054,2569,620,0,1923,3211,14161,0.782148152826673,0.759620959239489,"FALSE",FALSE,3211,3.50677553660664,14161,4.15112459005068,33.0414518748676,47.5602005508086,60.4971400324836,73.4128945695926,3211,3.50677553660664,33.0414518748676,47.5602005508086,60.4971400324836,73.4128945695926,"HCC827","HCC827","SNG"
"Lib90_03224",3599,772,15317,4367,586,0,724,3377,12617,0.837441546455226,0.747958509979781,"FALSE",FALSE,3377,3.52865964523499,12617,4.10099052306996,32.8604264088135,46.3026075929302,57.8346675120869,69.7788697788698,3377,3.52865964523499,32.8604264088135,46.3026075929302,57.8346675120869,69.7788697788698,"H2228","H2228","SNG"
"Lib90_03225",3329,463,16886,2829,691,0,1276,3560,13578,0.79709824657748,0.813668571462239,"FALSE",FALSE,3560,3.55157197367425,13578,4.13286778831908,28.6640153188982,39.7186625423479,51.2888496096627,65.7018706731477,3560,3.55157197367425,28.6640153188982,39.7186625423479,51.2888496096627,65.7018706731477,"A549","A549","SNG"
"Lib90_03226",3422,567,17972,2255,772,0,1002,3353,15714,0.824424079913183,0.740358444470889,"FALSE",FALSE,3353,3.52556305827007,15714,4.1963143853536,30.5841924398625,45.8317423953163,60.0674557719231,73.4249713631157,3353,3.52556305827007,30.5841924398625,45.8317423953163,60.0674557719231,73.4249713631157,"HCC827","HCC827","SNG"
"Lib90_03227",3598,803,17214,3281,669,0,1095,3541,14328,0.825935231137678,0.769122857954454,"FALSE",FALSE,3541,3.54924855685406,14328,4.15621588267676,31.1627582356226,44.3118369625907,56.6094360692351,69.8422668900056,3541,3.54924855685406,31.1627582356226,44.3118369625907,56.6094360692351,69.8422668900056,"HCC827","HCC827","SNG"
"Lib90_03228",3694,1090,15883,3862,644,0,1072,3616,13089,0.81954312719112,0.820688501269386,"FALSE",FALSE,3616,3.55834850876162,13089,4.11693964655076,28.3291313316525,38.4597753839102,49.3926197570479,64.2906257162503,3616,3.55834850876162,28.3291313316525,38.4597753839102,49.3926197570479,64.2906257162503,"H838","H838","SNG"
"Lib90_03229",3340,469,17609,2786,721,0,979,3577,14455,0.821722586771551,0.787477836404126,"FALSE",FALSE,3577,3.55364033623135,14455,4.16004813955288,29.3047388446904,41.4597025250778,53.7599446558284,67.7827741265998,3577,3.55364033623135,29.3047388446904,41.4597025250778,53.7599446558284,67.7827741265998,"A549","A549","SNG"
"Lib90_03230",3532,468,18149,2709,957,0,1419,3304,14666,0.800354561025259,0.802604116593402,"FALSE",FALSE,3304,3.51917146382166,14666,4.1663412919835,31.3718805400245,43.9247238510841,56.6071185053866,71.4373380608209,3304,3.51917146382166,31.3718805400245,43.9247238510841,56.6071185053866,71.4373380608209,"A549","A549","SNG"
"Lib90_03231",3579,664,13566,4735,425,0,1057,3405,11059,0.798444704947604,0.813635216895545,"FALSE",FALSE,3405,3.53224464362658,11059,4.04375512696868,30.9792928836242,41.3238086626277,51.6592820327335,64.7798173433403,3405,3.53224464362658,30.9792928836242,41.3238086626277,51.6592820327335,64.7798173433403,"H2228","H2228","SNG"
"Lib90_03232",3443,554,17046,3105,690,0,837,3298,13869,0.836181411178757,0.741725617041159,"FALSE",FALSE,3298,3.51838231554534,13869,4.14207646107328,30.5934097627803,45.0717427355974,58.3098997764799,71.7211046218184,3298,3.51838231554534,30.5934097627803,45.0717427355974,58.3098997764799,71.7211046218184,"HCC827","HCC827","SNG"
"Lib90_03233",4033,562,19810,2549,987,0,1618,3917,16198,0.788492405983151,0.81997726881265,"FALSE",FALSE,3917,3.59306443165872,16198,4.20948820541383,28.8615878503519,39.4863563402889,50.8025682182986,65.5451290282751,3917,3.59306443165872,28.8615878503519,39.4863563402889,50.8025682182986,65.5451290282751,"A549","A549","SNG"
"Lib90_03235",3763,575,18681,2673,763,0,1316,3377,15225,0.798883414910421,0.790804078289604,"FALSE",FALSE,3377,3.52865964523499,15225,4.18258582545729,31.8292282430213,44.2758620689655,57.0311986863711,71.3497536945813,3377,3.52865964523499,31.8292282430213,44.2758620689655,57.0311986863711,71.3497536945813,"A549","A549","SNG"
"Lib90_03236",3842,454,17809,2957,774,0,1066,3377,14278,0.823784843238699,0.795208856136114,"FALSE",FALSE,3377,3.52865964523499,14278,4.15469779359639,30.7886258579633,43.6475696876313,56.1353130690573,69.7926880515478,3377,3.52865964523499,30.7886258579633,43.6475696876313,56.1353130690573,69.7926880515478,"A549","A549","SNG"
"Lib90_03237",4014,671,15998,3210,812,0,1562,3428,13045,0.772786507648305,0.806668603550323,"FALSE",FALSE,3428,3.53516748511494,13045,4.11547737418647,30.0498275201227,40.2759678037562,52.2269068608662,67.4204676121119,3428,3.53516748511494,30.0498275201227,40.2759678037562,52.2269068608662,67.4204676121119,"H1975","H1975","SNG"
"Lib90_03238",4136,865,15653,3617,711,0,1213,3336,12850,0.810894941003195,0.788948802374473,"FALSE",FALSE,3336,3.52335620665479,12850,4.10893692358826,27.9766536964981,39.136186770428,51.1206225680934,66.8482490272373,3336,3.52335620665479,27.9766536964981,39.136186770428,51.1206225680934,66.8482490272373,"H838","H838","SNG"
"Lib90_03239",3638,820,16821,2850,726,0,1161,3613,13700,0.798686130803879,0.79525489397453,"FALSE",FALSE,3613,3.55798814822491,13700,4.13675226632666,24.8540145985401,35.9416058394161,48.7810218978102,64.8029197080292,3613,3.55798814822491,24.8540145985401,35.9416058394161,48.7810218978102,64.8029197080292,"H838","H838","SNG"
"Lib90_03240",3065,570,16961,3248,758,0,1197,3556,13941,0.802022809840024,0.807043392121518,"FALSE",FALSE,3556,3.55108386518578,13941,4.14432507840049,29.2159816368984,40.6570547306506,52.6361093178395,67.1400903808909,3556,3.55108386518578,29.2159816368984,40.6570547306506,52.6361093178395,67.1400903808909,"A549","A549","SNG"
"Lib90_03241",3896,952,16548,3647,758,0,887,3572,13423,0.814572002671108,0.802502568350914,"FALSE",FALSE,3572,3.55303301620244,13423,4.12788194348463,24.4952693138643,35.3721224763466,47.8954034120539,64.5012292334053,3572,3.55303301620244,24.4952693138643,35.3721224763466,47.8954034120539,64.5012292334053,"H838","H838","SNG"
"Lib90_03242",3873,877,15442,4384,633,0,1354,3718,12958,0.798657199568871,0.809306367258553,"FALSE",FALSE,3718,3.57042617835897,12958,4.11257148986498,29.7499614137984,39.944435869733,50.9106343571539,64.5701497144621,3718,3.57042617835897,29.7499614137984,39.944435869733,50.9106343571539,64.5701497144621,"H1975","H838","DBL"
"Lib90_03243",3596,548,17368,3057,707,0,1180,3800,14392,0.808018342962744,0.791897726585793,"FALSE",FALSE,3800,3.5798978696031,14392,4.1581513253927,29.224569205114,42.106725958866,53.4533073929961,66.6689827682046,3800,3.5798978696031,29.224569205114,42.106725958866,53.4533073929961,66.6689827682046,"H1975","H1975","SNG"
"Lib90_03244",3731,676,16209,3664,719,0,1581,3682,13159,0.777186715725217,0.799072270634341,"FALSE",FALSE,3682,3.56620171885491,13159,4.11925588927794,29.0067634318717,40.1094308078121,51.1589026521772,65.5596929857892,3682,3.56620171885491,29.0067634318717,40.1094308078121,51.1589026521772,65.5596929857892,"H1975","H1975","SNG"
"Lib90_03245",3588,952,15313,3244,637,0,1485,3432,12465,0.78804652965259,0.82125886782281,"FALSE",FALSE,3432,3.53567380342575,12465,4.09572712255598,29.5146409947854,39.6630565583634,50.9907741676695,65.7681508223024,3432,3.53567380342575,29.5146409947854,39.6630565583634,50.9907741676695,65.7681508223024,"H838","H838","SNG"
"Lib90_03246",4059,1056,15673,3065,674,0,1324,3523,13141,0.804885472334765,0.798720950672741,"FALSE",FALSE,3523,3.54703589974001,13141,4.1186614628545,28.8790807396697,39.2207594551404,50.6201963320904,65.7636405144205,3523,3.54703589974001,28.8790807396697,39.2207594551404,50.6201963320904,65.7636405144205,"H838","H838","SNG"
"Lib90_03247",3396,712,16665,3495,559,0,1250,3175,13796,0.797332559584421,0.775006686715942,"FALSE",FALSE,3175,3.50188049375506,13796,4.1397846642937,36.4743403885184,49.2534067845752,61.1554073644535,73.666280081183,3175,3.50188049375506,36.4743403885184,49.2534067845752,61.1554073644535,73.666280081183,"H2228","H2228","SNG"
"Lib90_03248",3274,525,16881,2437,754,0,1149,3245,13840,0.797182080348857,0.803467627552292,"FALSE",FALSE,3245,3.51134851549021,13840,4.14116746864623,30.7442196531792,42.514450867052,55.0433526011561,70.3684971098266,3245,3.51134851549021,30.7442196531792,42.514450867052,55.0433526011561,70.3684971098266,"A549","A549","SNG"
"Lib90_03249",3556,587,16543,3836,688,0,1268,3679,13442,0.817661061733625,0.79258979869826,"FALSE",FALSE,3679,3.56584781867352,13442,4.12849619863271,27.4140752864157,39.3170659128106,51.6143431037048,65.5705996131528,3679,3.56584781867352,27.4140752864157,39.3170659128106,51.6143431037048,65.5705996131528,"H1975","A549","DBL"
"Lib90_03250",3179,389,17320,1975,672,0,922,3489,14538,0.803411747968488,0.784564049687681,"FALSE",FALSE,3489,3.54282542695918,14538,4.16253453654936,26.5648644930527,39.0081166597881,52.2767918558261,67.9391938368414,3489,3.54282542695918,26.5648644930527,39.0081166597881,52.2767918558261,67.9391938368414,"HCC827","HCC827","SNG"
"Lib90_03251",3715,680,18834,2905,668,0,1224,3858,15411,0.835052883761565,0.788851606740895,"FALSE",FALSE,3858,3.5864747785714,15411,4.18785900034096,28.414768671728,41.4768671727986,53.8251897994939,67.1143988060476,3858,3.5864747785714,28.414768671728,41.4768671727986,53.8251897994939,67.1143988060476,"HCC827","HCC827","SNG"
"Lib90_03252",3471,515,17532,3250,666,0,1026,3869,14320,0.817877094400924,0.797834638383632,"FALSE",FALSE,3869,3.58771096501891,14320,4.1559733447399,26.9134078212291,38.2053072625698,49.7416201117318,63.6662011173184,3869,3.58771096501891,26.9134078212291,38.2053072625698,49.7416201117318,63.6662011173184,"H2228","H2228","SNG"
"Lib90_03253",4303,1092,15851,3850,670,0,1918,3622,12932,0.775440766489761,0.820831409811777,"FALSE",FALSE,3622,3.55906833403454,12932,4.11169927757355,29.2994123105475,39.0426848128673,49.7293535416022,64.4602536343953,3622,3.55906833403454,29.2994123105475,39.0426848128673,49.7293535416022,64.4602536343953,"H838","H838","SNG"
"Lib90_03254",3711,592,18240,3774,707,0,1035,3420,14704,0.804338954839269,0.766797628674083,"FALSE",FALSE,3420,3.53415307418506,14704,4.16746502884309,30.4406964091404,43.4575625680087,55.6923286180631,70.1305767138194,3420,3.53415307418506,30.4406964091404,43.4575625680087,55.6923286180631,70.1305767138194,"H2228","H2228","SNG"
"Lib90_03255",3828,584,17358,3157,653,0,752,3409,14328,0.819793410929792,0.785733678298661,"FALSE",FALSE,3409,3.5327543789925,14328,4.15621588267676,31.8537130094919,43.8442211055276,56.0790061418202,70.5192629815745,3409,3.5327543789925,31.8537130094919,43.8442211055276,56.0790061418202,70.5192629815745,"H2228","H2228","SNG"
"Lib90_03256",3333,386,18817,1918,870,0,1133,3484,15376,0.807752340785801,0.794874613114846,"FALSE",FALSE,3484,3.54220278243403,15376,4.18687161436454,31.2109781477627,43.5613943808533,55.6061394380853,69.9921956295525,3484,3.54220278243403,31.2109781477627,43.5613943808533,55.6061394380853,69.9921956295525,"A549","A549","SNG"
"Lib90_03257",3111,440,17028,2509,725,0,1273,3235,14143,0.791911192256303,0.787526841881608,"FALSE",FALSE,3235,3.51000851294023,14143,4.150572247669,32.7441136958213,44.926818921021,57.2933606731245,71.5901859577176,3235,3.51000851294023,32.7441136958213,44.926818921021,57.2933606731245,71.5901859577176,"A549","A549","SNG"
"Lib90_03258",3543,600,17631,3448,779,0,1358,3697,14529,0.802945831920335,0.799779200372221,"FALSE",FALSE,3697,3.56796690682315,14529,4.16226561429802,31.3510909216051,41.9781127400372,52.7152591368986,66.8387363204625,3697,3.56796690682315,31.3510909216051,41.9781127400372,52.7152591368986,66.8387363204625,"A549","A549","SNG"
"Lib90_03259",3226,749,17290,3393,636,0,1188,3292,14235,0.802739725463478,0.759254823143784,"FALSE",FALSE,3292,3.51759173071191,14235,4.15338797933181,33.8672286617492,46.6807165437302,58.8900597119775,71.7808219178082,3292,3.51759173071191,33.8672286617492,46.6807165437302,58.8900597119775,71.7808219178082,"H2228","H2228","SNG"
"Lib90_03260",3661,933,15521,3416,662,0,1419,3566,12888,0.788640595291247,0.802994411084411,"FALSE",FALSE,3566,3.55230310933835,12888,4.1102192236894,26.7768466790813,37.5465549348231,49.0223463687151,64.3311607697082,3566,3.55230310933835,26.7768466790813,37.5465549348231,49.0223463687151,64.3311607697082,"H838","H838","SNG"
"Lib90_03261",3436,959,15425,2859,659,0,1217,3550,12692,0.814371256843389,0.813819087756786,"FALSE",FALSE,3550,3.55035067230162,12692,4.10356428005096,27.0485345099275,36.9445319886543,48.337535455405,63.8591238575481,3550,3.55035067230162,27.0485345099275,36.9445319886543,48.337535455405,63.8591238575481,"H838","H838","SNG"
"Lib90_03262",3326,559,16887,3395,665,0,1381,3276,13704,0.803706946290348,0.78363924136074,"FALSE",FALSE,3276,3.51547644138238,13704,4.13687903987552,32.209573847052,43.833917104495,55.7939287799183,70.1546993578517,3276,3.51547644138238,32.209573847052,43.833917104495,55.7939287799183,70.1546993578517,"A549","A549","SNG"
"Lib90_03263",4057,1112,15570,4117,564,0,1143,3627,12831,0.831579767101878,0.815836009791903,"FALSE",FALSE,3627,3.55966727838806,12831,4.10829435094009,29.249473930325,39.5448523108098,50.59621229834,64.6792923388668,3627,3.55966727838806,29.249473930325,39.5448523108098,50.59621229834,64.6792923388668,"H838","H838","SNG"
"Lib90_03264",3630,838,17640,3516,752,0,946,3639,14452,0.822308330457855,0.786810969546797,"FALSE",FALSE,3639,3.56110138364906,14452,4.15995800267852,26.9582064766122,38.1469692776086,50.3044561306394,65.8386382507611,3639,3.56110138364906,26.9582064766122,38.1469692776086,50.3044561306394,65.8386382507611,"H838","H838","SNG"
"Lib90_03265",4463,927,13923,3922,507,0,1958,3207,11331,0.779278085977162,0.811489884838157,"FALSE",FALSE,3207,3.50623435961213,11331,4.0543065658484,34.7542141029035,46.1565616450446,56.4645662342247,68.8465272261936,3207,3.50623435961213,34.7542141029035,46.1565616450446,56.4645662342247,68.8465272261936,"HCC827","HCC827","SNG"
"Lib90_03266",3403,431,18859,2549,836,0,1314,3527,15486,0.802273020274911,0.799883249461934,"FALSE",FALSE,3527,3.54752857645978,15486,4.18996729835127,30.1756425158207,42.3027250419734,54.7203926126824,69.4885703215808,3527,3.54752857645978,30.1756425158207,42.3027250419734,54.7203926126824,69.4885703215808,"A549","A549","SNG"
"Lib90_03267",2850,404,18374,2391,726,0,926,3613,14841,0.805875614307745,0.823798380298915,"FALSE",FALSE,3613,3.55798814822491,14841,4.1714924272529,28.1247894346742,39.1819958223839,51.3577252206725,66.9833569166498,3613,3.55798814822491,28.1247894346742,39.1819958223839,51.3577252206725,66.9833569166498,"A549","A549","SNG"
"Lib90_03268",3693,431,16375,2937,541,0,680,3415,13314,0.824695808303518,0.796003608229226,"FALSE",FALSE,3415,3.53351786201697,13314,4.12434117077496,27.3396424815983,38.8613489559862,51.9002553702869,66.9971458614992,3415,3.53351786201697,27.3396424815983,38.8613489559862,51.9002553702869,66.9971458614992,"H2228","H2228","SNG"
"Lib90_03269",3539,686,18150,2387,821,0,801,3484,14929,0.819746800978132,0.794426422113723,"FALSE",FALSE,3484,3.54220278243403,14929,4.17405980772503,27.0413289570634,39.2926518855918,52.2874941389242,67.9884787996517,3484,3.54220278243403,27.0413289570634,39.2926518855918,52.2874941389242,67.9884787996517,"A549","A549","SNG"
"Lib90_03270",3383,641,16289,3677,608,0,779,3635,13280,0.808659637945286,0.814381916881087,"FALSE",FALSE,3635,3.56062387454993,13280,4.12323077669851,29.8870481927711,39.8117469879518,50.7530120481928,64.9322289156626,3635,3.56062387454993,29.8870481927711,39.8117469879518,50.7530120481928,64.9322289156626,"H2228","H2228","SNG"
"Lib90_03271",3503,1066,15395,3303,661,0,1090,3469,12513,0.809158474539153,0.803243983661805,"FALSE",FALSE,3469,3.54032947479087,12513,4.0973961506415,28.0188603851994,38.871573563494,50.4914888515943,64.6607528170702,3469,3.54032947479087,28.0188603851994,38.871573563494,50.4914888515943,64.6607528170702,"H838","H838","SNG"
"Lib90_03272",3317,491,16522,3174,698,0,1218,3170,13519,0.813669649520179,0.739995014427832,"FALSE",FALSE,3170,3.50119624202709,13519,4.13097669160562,33.9522154005474,47.5183075671277,59.2721355129817,72.0467490198979,3170,3.50119624202709,33.9522154005474,47.5183075671277,59.2721355129817,72.0467490198979,"A549","A549","SNG"
"Lib90_03273",4188,1232,17506,3560,778,0,1543,3585,14421,0.807780319805991,0.80625420826974,"FALSE",FALSE,3585,3.55461028522616,14421,4.1590254912249,29.1727342070591,40.3439428611053,52.1184383884613,67.1104639068026,3585,3.55461028522616,29.1727342070591,40.3439428611053,52.1184383884613,67.1104639068026,"H838","H838","SNG"
"Lib90_03274",3549,434,18492,2782,878,0,1254,3361,15243,0.808699074454701,0.746440499612609,"FALSE",FALSE,3361,3.52659770910345,15243,4.18309894010013,31.6013908023355,46.0670471691924,59.0369349865512,72.0461851341599,3361,3.52659770910345,31.6013908023355,46.0670471691924,59.0369349865512,72.0461851341599,"H1975","H1975","SNG"
